sentiment,strictness,text,topicid
neutral,65,"transfer you over to the automated system",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you over to the correct department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you over to the phone department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you over to the phone service",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you over to the phone support department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you over to the verification",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to business account",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to our retention department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to representative that can",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to someone who can",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to that department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to the",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to the automated machine",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"transfer you to the collection department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to the retention department",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer you to them",2c1bfacf-a93d-46ca-b86f-f987c1a33a1d
neutral,65,"transfer your services over",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"transfer your services to another address",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"transferred over to the new location",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"trouble remembering my password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"try to enter your password again",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"trying to change my address",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"trying to follow up on",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"trying to get the total amount",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"trying to make a payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"trying to recover login details",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"trying to see how much i owe",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"trying to see if we can cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"turn this into the fbi",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"two digits of the account",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"two digits of the bank",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"two digits of the direct",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"two digits of your account",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"two digits of your bank",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"two month bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"two numbers of the bank",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"two numbers of your bank",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"two numbers of your direct",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"two or three hours to show up",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"typically the price would be",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"unable to complete booking at this time",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"unable to complete my request",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"unable to confirm your selection",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"unable to download version",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"unable to help because i don't have it in the system",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"unable to log in",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"unauthorized use of that card",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"understand it either until i started working here",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"understand my bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"unfortunately i do not have an answer",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"unfortunately we can't cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"unfortunately we do not have access to",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"unfortunately we do not have the option",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"unfortunately you can't do it for him",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"until the payment is made",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"up to date email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"up to date email address and mobile",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"up to date mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"update your email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"update your mobile phone number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"update your mobile telephone number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"use my debit card",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"value as of market close",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"value at the present time",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"value of the contract",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"very competitive to",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"very competitively priced",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"very hard to understand",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"very sorry about that",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"victim of credit card fraud",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"victim of identity theft",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"view the status",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"wait for the phone call back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"waited for a call back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"waive the late fee",36c17cd0-78d6-40e0-88af-8fcaf9157a28
neutral,65,"walk you through online",49ecc1d4-e6ed-4858-a34a-d4e08334f855
neutral,65,"wanna cancel my",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"wanna cancel the",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"wanna check the balance on my account",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"wanna give my notice",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"wanna relocate my services",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"want to call me back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"want to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"want to cancel my account",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"want to close my account",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"want to discontinue service",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"want to know the status",846fc94e-5202-4b77-9896-727b04fe2504
neutral,65,"want to leave",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"want to make a payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"want to make sure you are satisfied",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"want to make sure you received our payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"want to pay my bill",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"want to see if you received our check",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"want to stop",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"want you to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"wanted to know the balance on my",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"wanted to know your total balance",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"wanted to pay my monthly premium",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"wanting to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"wanting to transfer the services",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"was i assessed a late fee",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"wasn't able to retrieve my password",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"we are actually a better value",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"we are going to do one payment today",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"we are going to transfer our service",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"we are looking to transfer our service",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"we are moving",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"we are not able to do that anymore",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we are not able to give you any information on the account",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we are not able to make any arrangement",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we are not allowed to apply money with the credit card without the verification process",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we are unable to complete this booking",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"we are unable to remove that from your",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we can send it on up to a supervisor",7a637cbe-fabd-4590-a1ba-be222f1b75b6
neutral,65,"we can setup payment arrangements",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"we can setup the payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"we can stop it from going to anybody",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"we can suspend your phone",26058048-cf25-4cc5-95fc-eb384c71e02b
neutral,65,"we can't hold it up that far",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we can't just cancel an order",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we can't just cancel the order",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we can't schedule time",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we cannot assist you without the account",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we cannot change any payment date or due date",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we cannot give you a time",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we could always cancel the orders",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we currently have a discount",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"we didn't receive your payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we do apologize for the inconvenience",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we do apologize that",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we do have a discount right now",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"we do have a special deal",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"we do have a special offer",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"we do have a special promotion",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"we do try to help our customers save",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we do value your business",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we do want to keep you as a customer",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we don't give up specific times",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we don't have a way to cancel orders",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we don't have access to that",04d9a84a-5732-4046-b35f-d67c2e178ea7
neutral,65,"we got a billing rejection notice",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"we got a special promotion",cd320977-79cd-411e-bb3f-41f95486a83d
neutral,65,"we got that payment this tuesday",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we had the right to cancel that",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we hate to lose our customer",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we hate to see you leave",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we have a fraud team",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"we have a problem with your credit card",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"we have a strict no cancel policy",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we have decided to cancel the order",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we have not received that payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we have not received your payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we haven't received the payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we haven't received the pledge yet",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we just can't log in",4cad2579-672b-48d8-bc34-01cee7160281
neutral,65,"we need proof of payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we need to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we need to transfer our service",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"we never received any payment for that",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we never received your payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we sent in all the proofs of payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we thank you for letting us know about this",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"we value our customers",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we want to cancel",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we want to keep our valued customer",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we want to keep you as a customer",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we want to work with you",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we were giving you a wonderful deal",0dedb566-b197-455f-b2e5-fb2a53b59109
neutral,65,"we were trying to catch up with the bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"we will call you back",1a64b272-550d-4e17-bb79-b3a1b6404acf
neutral,65,"we will do an internal investigation on that",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"we will forward that request to our fraud department",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"we won't be able to cancel out",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we would hate to lose you",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we would hate to see you go",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we would like to transfer our service",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"we wouldn't be able to cancel it",a1767d9b-c903-4ca4-aadd-ce8b52efbc31
neutral,65,"we'd like you to stay with us",d51b7fb7-49aa-4b3e-954f-20a483084bf5
neutral,65,"we'd want to do the investigation",613159a2-98f5-4ea1-b7f3-b2584059d186
neutral,65,"we'll look into this immediately",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"we're experiencing an error",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"we're gonna suspend the service on the phone",26058048-cf25-4cc5-95fc-eb384c71e02b
neutral,65,"we're sorry due to changes",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"we're unable to complete your request",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"we've already sent a payment the other day",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"we've changed house",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"we've just relocated from",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"were supposed to be taken off my bill",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"what about an email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"what address did you use to send in your payment",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"what are my payment options",49a22c1d-6dce-4d68-b748-d19811103275
neutral,65,"what are these rate charges being tacked on",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"what are those charges on my account",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"what are you disputing",feee604a-e246-4e48-a576-a5e9dae6f24d
neutral,65,"what can i do for you",cd98f565-ce21-429a-9bb3-2f429827d49e
neutral,65,"what can i do for you today",76b07616-465b-4cf7-8283-28e3e50de406
neutral,65,"what can i help with",cd98f565-ce21-429a-9bb3-2f429827d49e
neutral,65,"what can i help you with",cd98f565-ce21-429a-9bb3-2f429827d49e
neutral,65,"what can i help you with today",cd98f565-ce21-429a-9bb3-2f429827d49e
neutral,65,"what could you offer",1ba1ecfa-ce6a-478c-81fd-b7042b174507
neutral,65,"what date did you want that transferred",7dda5c90-5431-4d58-80be-d7eecd74fff5
neutral,65,"what day would you like your mail to be forwarded on",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"what did you say",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"what do i need to pay to bring my account current",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"what i am saying is",322d1d3d-6442-409e-81eb-1bcb68888fc2
neutral,65,"what if we did payments",b489ac45-7019-4e7d-97c2-a6262e2c2b60
neutral,65,"what is my available amount",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"what is my available balance",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"what is my balance",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"what is my minimum payment",c2446f90-cee6-4391-871e-f5d8699a7535
neutral,65,"what is that charge on my account",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"what is the charge for that",aa441534-0581-4b93-a828-e6892a764f69
neutral,65,"what is the error message",1aec6dd2-b0b7-425a-871e-add7af4a1d2b
neutral,65,"what is the full address",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"what is the old address",2f32bffa-3bbe-4888-952f-363673450da8
neutral,65,"what is the password",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"what is the total amount that i owe",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"what is their password",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"what is your email address",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"what is your full address",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"what is your mobile number",85966126-5463-4ea3-a2ee-e55c459a39b5
neutral,65,"what is your mother's maiden name",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"what is your mothers maiden name",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"what is your password",2d3919cf-3cd2-42e6-9431-22357edbcb41
neutral,65,"what my husband's policy is worth",f1434f27-4a13-4119-bd27-b06f437f3eec
neutral,65,"what my past due amount is",f1434f27-4a13-4119-bd27-b06f437f3eec
