ID	TIMEZONE	STARTTIME	ENDTIME	BIAS
37033	Pacific/Fakaofo	1969-08-08 10:00:00.000	2049-08-08 10:00:00.000	-600
75365	Pacific/Fiji	1969-08-08 12:00:00.000	1998-10-31 14:00:00.000	720
75366	Pacific/Fiji	1998-10-31 14:00:00.000	1999-02-27 14:00:00.000	780
75367	Pacific/Fiji	1999-02-27 14:00:00.000	1999-11-06 14:00:00.000	720
75368	Pacific/Fiji	1999-11-06 14:00:00.000	2000-02-26 14:00:00.000	780
75369	Pacific/Fiji	2000-02-26 14:00:00.000	2049-08-08 12:00:00.000	720
75370	Pacific/Funafuti	1969-08-08 12:00:00.000	2049-08-08 12:00:00.000	720
45205	Pacific/Galapagos	1969-08-08 05:00:00.000	1986-01-01 05:00:00.000	-300
45206	Pacific/Galapagos	1986-01-01 05:00:00.000	2049-08-08 06:00:00.000	-360
38031	Pacific/Gambier	1969-08-08 09:00:00.000	2049-08-08 09:00:00.000	-540
74317	Pacific/Guadalcanal	1969-08-08 13:00:00.000	2049-08-08 13:00:00.000	660
73875	Pacific/Guam	1969-08-08 14:00:00.000	2049-08-08 14:00:00.000	600
37034	Pacific/Honolulu	1969-08-08 10:00:00.000	2049-08-08 10:00:00.000	-600
37035	Pacific/Johnston	1969-08-08 10:00:00.000	2049-08-08 10:00:00.000	-600
75695	Pacific/Kiritimati	1969-08-09 10:40:00.000	1979-10-01 10:40:00.000	-640
75696	Pacific/Kiritimati	1979-10-01 10:40:00.000	1995-01-01 10:40:00.000	-600
75697	Pacific/Kiritimati	1995-01-01 10:40:00.000	2049-08-08 10:40:00.000	840
74318	Pacific/Kosrae	1969-08-08 13:00:00.000	1969-09-30 13:00:00.000	660
74319	Pacific/Kosrae	1969-09-30 13:00:00.000	1998-12-31 12:00:00.000	720
74320	Pacific/Kosrae	1998-12-31 12:00:00.000	2049-08-08 13:00:00.000	660
75371	Pacific/Kwajalein	1969-08-08 13:00:00.000	1969-09-30 13:00:00.000	660
75372	Pacific/Kwajalein	1969-09-30 13:00:00.000	1993-08-20 12:00:00.000	-720
75373	Pacific/Kwajalein	1993-08-20 12:00:00.000	2049-08-08 12:00:00.000	720
75374	Pacific/Majuro	1969-08-08 13:00:00.000	1969-09-30 13:00:00.000	660
75375	Pacific/Majuro	1969-09-30 13:00:00.000	2049-08-08 12:00:00.000	720
37226	Pacific/Marquesas	1969-08-08 09:30:00.000	2049-08-08 09:30:00.000	-570
36705	Pacific/Midway	1969-08-08 11:00:00.000	2049-08-08 11:00:00.000	-660
75376	Pacific/Nauru	1969-08-08 12:30:00.000	1979-04-30 12:30:00.000	690
75377	Pacific/Nauru	1979-04-30 12:30:00.000	2049-08-08 12:30:00.000	720
36706	Pacific/Niue	1969-08-08 11:30:00.000	1978-10-01 11:30:00.000	-690
36707	Pacific/Niue	1978-10-01 11:30:00.000	2049-08-08 11:30:00.000	-660
74330	Pacific/Norfolk	1969-08-08 12:30:00.000	2049-08-08 12:30:00.000	690
74321	Pacific/Noumea	1969-08-08 13:00:00.000	1977-12-03 13:00:00.000	660
74322	Pacific/Noumea	1977-12-03 13:00:00.000	1978-02-26 12:00:00.000	720
74323	Pacific/Noumea	1978-02-26 12:00:00.000	1978-12-02 13:00:00.000	660
74324	Pacific/Noumea	1978-12-02 13:00:00.000	1979-02-26 12:00:00.000	720
74325	Pacific/Noumea	1979-02-26 12:00:00.000	1996-11-30 15:00:00.000	660
74326	Pacific/Noumea	1996-11-30 15:00:00.000	1997-03-01 15:00:00.000	720
74327	Pacific/Noumea	1997-03-01 15:00:00.000	2049-08-08 13:00:00.000	660
36708	Pacific/Pago_Pago	1969-08-08 11:00:00.000	2049-08-08 11:00:00.000	-660
71352	Pacific/Palau	1969-08-08 15:00:00.000	2049-08-08 15:00:00.000	540
40024	Pacific/Pitcairn	1969-08-08 08:30:00.000	1998-04-27 08:30:00.000	-510
40025	Pacific/Pitcairn	1998-04-27 08:30:00.000	2049-08-08 08:30:00.000	-480
74328	Pacific/Ponape	1969-08-08 13:00:00.000	2049-08-08 13:00:00.000	660
73876	Pacific/Port_Moresby	1969-08-08 14:00:00.000	2049-08-08 14:00:00.000	600
37036	Pacific/Rarotonga	1969-08-08 10:30:00.000	1978-11-12 10:30:00.000	-630
37037	Pacific/Rarotonga	1978-11-12 10:30:00.000	1979-03-04 09:30:00.000	-570
37038	Pacific/Rarotonga	1979-03-04 09:30:00.000	1979-10-28 10:30:00.000	-600
37039	Pacific/Rarotonga	1979-10-28 10:30:00.000	1980-03-02 09:30:00.000	-570
37040	Pacific/Rarotonga	1980-03-02 09:30:00.000	1980-10-26 10:30:00.000	-600
37041	Pacific/Rarotonga	1980-10-26 10:30:00.000	1981-03-01 09:30:00.000	-570
37042	Pacific/Rarotonga	1981-03-01 09:30:00.000	1981-10-25 10:30:00.000	-600
37043	Pacific/Rarotonga	1981-10-25 10:30:00.000	1982-03-07 09:30:00.000	-570
37044	Pacific/Rarotonga	1982-03-07 09:30:00.000	1982-10-31 10:30:00.000	-600
37045	Pacific/Rarotonga	1982-10-31 10:30:00.000	1983-03-06 09:30:00.000	-570
37046	Pacific/Rarotonga	1983-03-06 09:30:00.000	1983-10-30 10:30:00.000	-600
37047	Pacific/Rarotonga	1983-10-30 10:30:00.000	1984-03-04 09:30:00.000	-570
37048	Pacific/Rarotonga	1984-03-04 09:30:00.000	1984-10-28 10:30:00.000	-600
37049	Pacific/Rarotonga	1984-10-28 10:30:00.000	1985-03-03 09:30:00.000	-570
37050	Pacific/Rarotonga	1985-03-03 09:30:00.000	1985-10-27 10:30:00.000	-600
37051	Pacific/Rarotonga	1985-10-27 10:30:00.000	1986-03-02 09:30:00.000	-570
37052	Pacific/Rarotonga	1986-03-02 09:30:00.000	1986-10-26 10:30:00.000	-600
37053	Pacific/Rarotonga	1986-10-26 10:30:00.000	1987-03-01 09:30:00.000	-570
37054	Pacific/Rarotonga	1987-03-01 09:30:00.000	1987-10-25 10:30:00.000	-600
37055	Pacific/Rarotonga	1987-10-25 10:30:00.000	1988-03-06 09:30:00.000	-570
37056	Pacific/Rarotonga	1988-03-06 09:30:00.000	1988-10-30 10:30:00.000	-600
37057	Pacific/Rarotonga	1988-10-30 10:30:00.000	1989-03-05 09:30:00.000	-570
37058	Pacific/Rarotonga	1989-03-05 09:30:00.000	1989-10-29 10:30:00.000	-600
37059	Pacific/Rarotonga	1989-10-29 10:30:00.000	1990-03-04 09:30:00.000	-570
37060	Pacific/Rarotonga	1990-03-04 09:30:00.000	1990-10-28 10:30:00.000	-600
37061	Pacific/Rarotonga	1990-10-28 10:30:00.000	1991-03-03 09:30:00.000	-570
37062	Pacific/Rarotonga	1991-03-03 09:30:00.000	2049-08-08 10:30:00.000	-600
73877	Pacific/Saipan	1969-08-08 15:00:00.000	1969-09-30 15:00:00.000	540
73878	Pacific/Saipan	1969-09-30 15:00:00.000	2049-08-08 14:00:00.000	600
36709	Pacific/Samoa	1969-08-08 11:00:00.000	2049-08-08 11:00:00.000	-660
37063	Pacific/Tahiti	1969-08-08 10:00:00.000	2049-08-08 10:00:00.000	-600
75378	Pacific/Tarawa	1969-08-08 12:00:00.000	2049-08-08 12:00:00.000	720
75687	Pacific/Tongatapu	1969-08-08 11:00:00.000	1999-10-06 13:00:00.000	780
75688	Pacific/Tongatapu	1999-10-06 13:00:00.000	2000-03-18 13:00:00.000	840
75689	Pacific/Tongatapu	2000-03-18 13:00:00.000	2000-11-04 13:00:00.000	780
75690	Pacific/Tongatapu	2000-11-04 13:00:00.000	2001-01-27 12:00:00.000	840
75691	Pacific/Tongatapu	2001-01-27 12:00:00.000	2001-11-03 13:00:00.000	780
75692	Pacific/Tongatapu	2001-11-03 13:00:00.000	2002-01-26 12:00:00.000	840
75693	Pacific/Tongatapu	2002-01-26 12:00:00.000	2049-08-08 11:00:00.000	780
73879	Pacific/Truk	1969-08-08 14:00:00.000	2049-08-08 14:00:00.000	600
75379	Pacific/Wake	1969-08-08 12:00:00.000	2049-08-08 12:00:00.000	720
75380	Pacific/Wallis	1969-08-08 12:00:00.000	2049-08-08 12:00:00.000	720
73880	Pacific/Yap	1969-08-08 14:00:00.000	2049-08-08 14:00:00.000	600
69709	PLT	1969-08-08 19:00:00.000	2002-04-06 20:00:00.000	300
69710	PLT	2002-04-06 20:00:00.000	2002-10-05 19:00:00.000	360
69711	PLT	2002-10-05 19:00:00.000	2049-08-08 19:00:00.000	300
42552	PNT	1969-08-08 07:00:00.000	2049-08-08 07:00:00.000	-420
61180	Poland	1969-08-07 23:00:00.000	1977-04-03 00:00:00.000	60
61181	Poland	1977-04-03 00:00:00.000	1977-09-25 00:00:00.000	120
61182	Poland	1977-09-25 00:00:00.000	1978-04-02 00:00:00.000	60
61183	Poland	1978-04-02 00:00:00.000	1978-10-01 00:00:00.000	120
61184	Poland	1978-10-01 00:00:00.000	1979-04-01 00:00:00.000	60
61185	Poland	1979-04-01 00:00:00.000	1979-09-30 00:00:00.000	120
61186	Poland	1979-09-30 00:00:00.000	1980-04-06 00:00:00.000	60
61187	Poland	1980-04-06 00:00:00.000	1980-09-28 00:00:00.000	120
61188	Poland	1980-09-28 00:00:00.000	1981-03-29 00:00:00.000	60
61189	Poland	1981-03-29 00:00:00.000	1981-09-27 00:00:00.000	120
61190	Poland	1981-09-27 00:00:00.000	1982-03-28 00:00:00.000	60
61191	Poland	1982-03-28 00:00:00.000	1982-09-26 00:00:00.000	120
61192	Poland	1982-09-26 00:00:00.000	1983-03-27 00:00:00.000	60
61193	Poland	1983-03-27 00:00:00.000	1983-09-25 00:00:00.000	120
61194	Poland	1983-09-25 00:00:00.000	1984-03-25 00:00:00.000	60
61195	Poland	1984-03-25 00:00:00.000	1984-09-30 00:00:00.000	120
61196	Poland	1984-09-30 00:00:00.000	1985-03-31 00:00:00.000	60
61197	Poland	1985-03-31 00:00:00.000	1985-09-29 00:00:00.000	120
61198	Poland	1985-09-29 00:00:00.000	1986-03-30 00:00:00.000	60
61199	Poland	1986-03-30 00:00:00.000	1986-09-28 00:00:00.000	120
61200	Poland	1986-09-28 00:00:00.000	1987-03-29 00:00:00.000	60
61201	Poland	1987-03-29 00:00:00.000	1987-09-27 00:00:00.000	120
61202	Poland	1987-09-27 00:00:00.000	1988-03-27 01:00:00.000	60
61203	Poland	1988-03-27 01:00:00.000	1988-09-25 01:00:00.000	120
61204	Poland	1988-09-25 01:00:00.000	1989-03-26 01:00:00.000	60
61205	Poland	1989-03-26 01:00:00.000	1989-09-24 01:00:00.000	120
61206	Poland	1989-09-24 01:00:00.000	1990-03-25 01:00:00.000	60
61207	Poland	1990-03-25 01:00:00.000	1990-09-30 01:00:00.000	120
61208	Poland	1990-09-30 01:00:00.000	1991-03-31 01:00:00.000	60
61209	Poland	1991-03-31 01:00:00.000	1991-09-29 01:00:00.000	120
61210	Poland	1991-09-29 01:00:00.000	1992-03-29 01:00:00.000	60
61211	Poland	1992-03-29 01:00:00.000	1992-09-27 01:00:00.000	120
61212	Poland	1992-09-27 01:00:00.000	1993-03-28 01:00:00.000	60
61213	Poland	1993-03-28 01:00:00.000	1993-09-26 01:00:00.000	120
61214	Poland	1993-09-26 01:00:00.000	1994-03-27 01:00:00.000	60
61215	Poland	1994-03-27 01:00:00.000	1994-09-25 01:00:00.000	120
61216	Poland	1994-09-25 01:00:00.000	1995-03-26 01:00:00.000	60
61217	Poland	1995-03-26 01:00:00.000	1995-09-24 01:00:00.000	120
61218	Poland	1995-09-24 01:00:00.000	1996-03-31 01:00:00.000	60
61219	Poland	1996-03-31 01:00:00.000	1996-10-27 01:00:00.000	120
61220	Poland	1996-10-27 01:00:00.000	1997-03-30 01:00:00.000	60
61221	Poland	1997-03-30 01:00:00.000	1997-10-26 01:00:00.000	120
61222	Poland	1997-10-26 01:00:00.000	1998-03-29 01:00:00.000	60
61223	Poland	1998-03-29 01:00:00.000	1998-10-25 01:00:00.000	120
61224	Poland	1998-10-25 01:00:00.000	1999-03-28 01:00:00.000	60
61225	Poland	1999-03-28 01:00:00.000	1999-10-31 01:00:00.000	120
61226	Poland	1999-10-31 01:00:00.000	2000-03-26 01:00:00.000	60
61227	Poland	2000-03-26 01:00:00.000	2000-10-29 01:00:00.000	120
61228	Poland	2000-10-29 01:00:00.000	2001-03-25 01:00:00.000	60
61229	Poland	2001-03-25 01:00:00.000	2001-10-28 01:00:00.000	120
61230	Poland	2001-10-28 01:00:00.000	2002-03-31 01:00:00.000	60
61231	Poland	2002-03-31 01:00:00.000	2002-10-27 01:00:00.000	120
61232	Poland	2002-10-27 01:00:00.000	2003-03-30 01:00:00.000	60
61233	Poland	2003-03-30 01:00:00.000	2003-10-26 01:00:00.000	120
61234	Poland	2003-10-26 01:00:00.000	2004-03-28 01:00:00.000	60
61235	Poland	2004-03-28 01:00:00.000	2004-10-31 01:00:00.000	120
61236	Poland	2004-10-31 01:00:00.000	2005-03-27 01:00:00.000	60
61237	Poland	2005-03-27 01:00:00.000	2005-10-30 01:00:00.000	120
61238	Poland	2005-10-30 01:00:00.000	2006-03-26 01:00:00.000	60
61239	Poland	2006-03-26 01:00:00.000	2006-10-29 01:00:00.000	120
61240	Poland	2006-10-29 01:00:00.000	2007-03-25 01:00:00.000	60
61241	Poland	2007-03-25 01:00:00.000	2007-10-28 01:00:00.000	120
61242	Poland	2007-10-28 01:00:00.000	2008-03-30 01:00:00.000	60
61243	Poland	2008-03-30 01:00:00.000	2008-10-26 01:00:00.000	120
61244	Poland	2008-10-26 01:00:00.000	2009-03-29 01:00:00.000	60
61245	Poland	2009-03-29 01:00:00.000	2009-10-25 01:00:00.000	120
61246	Poland	2009-10-25 01:00:00.000	2010-03-28 01:00:00.000	60
61247	Poland	2010-03-28 01:00:00.000	2010-10-31 01:00:00.000	120
61248	Poland	2010-10-31 01:00:00.000	2011-03-27 01:00:00.000	60
61249	Poland	2011-03-27 01:00:00.000	2011-10-30 01:00:00.000	120
61250	Poland	2011-10-30 01:00:00.000	2012-03-25 01:00:00.000	60
61251	Poland	2012-03-25 01:00:00.000	2012-10-28 01:00:00.000	120
61252	Poland	2012-10-28 01:00:00.000	2013-03-31 01:00:00.000	60
61253	Poland	2013-03-31 01:00:00.000	2013-10-27 01:00:00.000	120
61254	Poland	2013-10-27 01:00:00.000	2014-03-30 01:00:00.000	60
61255	Poland	2014-03-30 01:00:00.000	2014-10-26 01:00:00.000	120
61256	Poland	2014-10-26 01:00:00.000	2015-03-29 01:00:00.000	60
61257	Poland	2015-03-29 01:00:00.000	2015-10-25 01:00:00.000	120
61258	Poland	2015-10-25 01:00:00.000	2016-03-27 01:00:00.000	60
61259	Poland	2016-03-27 01:00:00.000	2016-10-30 01:00:00.000	120
61260	Poland	2016-10-30 01:00:00.000	2017-03-26 01:00:00.000	60
61261	Poland	2017-03-26 01:00:00.000	2017-10-29 01:00:00.000	120
61262	Poland	2017-10-29 01:00:00.000	2018-03-25 01:00:00.000	60
61263	Poland	2018-03-25 01:00:00.000	2018-10-28 01:00:00.000	120
61264	Poland	2018-10-28 01:00:00.000	2019-03-31 01:00:00.000	60
61265	Poland	2019-03-31 01:00:00.000	2019-10-27 01:00:00.000	120
61266	Poland	2019-10-27 01:00:00.000	2020-03-29 01:00:00.000	60
61267	Poland	2020-03-29 01:00:00.000	2020-10-25 01:00:00.000	120
61268	Poland	2020-10-25 01:00:00.000	2021-03-28 01:00:00.000	60
61269	Poland	2021-03-28 01:00:00.000	2021-10-31 01:00:00.000	120
61270	Poland	2021-10-31 01:00:00.000	2022-03-27 01:00:00.000	60
61271	Poland	2022-03-27 01:00:00.000	2022-10-30 01:00:00.000	120
61272	Poland	2022-10-30 01:00:00.000	2023-03-26 01:00:00.000	60
61273	Poland	2023-03-26 01:00:00.000	2023-10-29 01:00:00.000	120
61274	Poland	2023-10-29 01:00:00.000	2024-03-31 01:00:00.000	60
61275	Poland	2024-03-31 01:00:00.000	2024-10-27 01:00:00.000	120
61276	Poland	2024-10-27 01:00:00.000	2025-03-30 01:00:00.000	60
61277	Poland	2025-03-30 01:00:00.000	2025-10-26 01:00:00.000	120
61278	Poland	2025-10-26 01:00:00.000	2026-03-29 01:00:00.000	60
61279	Poland	2026-03-29 01:00:00.000	2026-10-25 01:00:00.000	120
61280	Poland	2026-10-25 01:00:00.000	2027-03-28 01:00:00.000	60
61281	Poland	2027-03-28 01:00:00.000	2027-10-31 01:00:00.000	120
61282	Poland	2027-10-31 01:00:00.000	2028-03-26 01:00:00.000	60
61283	Poland	2028-03-26 01:00:00.000	2028-10-29 01:00:00.000	120
61284	Poland	2028-10-29 01:00:00.000	2029-03-25 01:00:00.000	60
61285	Poland	2029-03-25 01:00:00.000	2029-10-28 01:00:00.000	120
61286	Poland	2029-10-28 01:00:00.000	2030-03-31 01:00:00.000	60
61287	Poland	2030-03-31 01:00:00.000	2030-10-27 01:00:00.000	120
61288	Poland	2030-10-27 01:00:00.000	2031-03-30 01:00:00.000	60
61289	Poland	2031-03-30 01:00:00.000	2031-10-26 01:00:00.000	120
61290	Poland	2031-10-26 01:00:00.000	2032-03-28 01:00:00.000	60
61291	Poland	2032-03-28 01:00:00.000	2032-10-31 01:00:00.000	120
61292	Poland	2032-10-31 01:00:00.000	2033-03-27 01:00:00.000	60
61293	Poland	2033-03-27 01:00:00.000	2033-10-30 01:00:00.000	120
61294	Poland	2033-10-30 01:00:00.000	2034-03-26 01:00:00.000	60
61295	Poland	2034-03-26 01:00:00.000	2034-10-29 01:00:00.000	120
61296	Poland	2034-10-29 01:00:00.000	2035-03-25 01:00:00.000	60
61297	Poland	2035-03-25 01:00:00.000	2035-10-28 01:00:00.000	120
61298	Poland	2035-10-28 01:00:00.000	2036-03-30 01:00:00.000	60
61299	Poland	2036-03-30 01:00:00.000	2036-10-26 01:00:00.000	120
61300	Poland	2036-10-26 01:00:00.000	2037-03-29 01:00:00.000	60
61301	Poland	2037-03-29 01:00:00.000	2037-10-25 01:00:00.000	120
61302	Poland	2037-10-25 01:00:00.000	2038-03-28 01:00:00.000	60
61303	Poland	2038-03-28 01:00:00.000	2038-10-31 01:00:00.000	120
61304	Poland	2038-10-31 01:00:00.000	2039-03-27 01:00:00.000	60
61305	Poland	2039-03-27 01:00:00.000	2039-10-30 01:00:00.000	120
61306	Poland	2039-10-30 01:00:00.000	2040-03-25 01:00:00.000	60
61307	Poland	2040-03-25 01:00:00.000	2040-10-28 01:00:00.000	120
61308	Poland	2040-10-28 01:00:00.000	2041-03-31 01:00:00.000	60
61309	Poland	2041-03-31 01:00:00.000	2041-10-27 01:00:00.000	120
61310	Poland	2041-10-27 01:00:00.000	2042-03-30 01:00:00.000	60
61311	Poland	2042-03-30 01:00:00.000	2042-10-26 01:00:00.000	120
61312	Poland	2042-10-26 01:00:00.000	2043-03-29 01:00:00.000	60
61313	Poland	2043-03-29 01:00:00.000	2043-10-25 01:00:00.000	120
61314	Poland	2043-10-25 01:00:00.000	2044-03-27 01:00:00.000	60
61315	Poland	2044-03-27 01:00:00.000	2044-10-30 01:00:00.000	120
61316	Poland	2044-10-30 01:00:00.000	2045-03-26 01:00:00.000	60
61317	Poland	2045-03-26 01:00:00.000	2045-10-29 01:00:00.000	120
61318	Poland	2045-10-29 01:00:00.000	2046-03-25 01:00:00.000	60
61319	Poland	2046-03-25 01:00:00.000	2046-10-28 01:00:00.000	120
61320	Poland	2046-10-28 01:00:00.000	2047-03-31 01:00:00.000	60
61321	Poland	2047-03-31 01:00:00.000	2047-10-27 01:00:00.000	120
61322	Poland	2047-10-27 01:00:00.000	2048-03-29 01:00:00.000	60
61323	Poland	2048-03-29 01:00:00.000	2048-10-25 01:00:00.000	120
61324	Poland	2048-10-25 01:00:00.000	2049-03-28 01:00:00.000	60
61325	Poland	2049-03-28 01:00:00.000	2049-08-07 22:00:00.000	120
55715	Portugal	1969-08-07 23:00:00.000	1976-09-26 00:00:00.000	60
55716	Portugal	1976-09-26 00:00:00.000	1977-03-27 00:00:00.000	0
55717	Portugal	1977-03-27 00:00:00.000	1977-09-25 00:00:00.000	60
55718	Portugal	1977-09-25 00:00:00.000	1978-04-02 00:00:00.000	0
55719	Portugal	1978-04-02 00:00:00.000	1978-10-01 00:00:00.000	60
55720	Portugal	1978-10-01 00:00:00.000	1979-04-01 00:00:00.000	0
55721	Portugal	1979-04-01 00:00:00.000	1979-09-30 01:00:00.000	60
55722	Portugal	1979-09-30 01:00:00.000	1980-03-30 00:00:00.000	0
55723	Portugal	1980-03-30 00:00:00.000	1980-09-28 01:00:00.000	60
55724	Portugal	1980-09-28 01:00:00.000	1981-03-29 01:00:00.000	0
55725	Portugal	1981-03-29 01:00:00.000	1981-09-27 01:00:00.000	60
55726	Portugal	1981-09-27 01:00:00.000	1982-03-28 01:00:00.000	0
55727	Portugal	1982-03-28 01:00:00.000	1982-09-26 01:00:00.000	60
55728	Portugal	1982-09-26 01:00:00.000	1983-03-27 02:00:00.000	0
55729	Portugal	1983-03-27 02:00:00.000	1983-09-25 01:00:00.000	60
55730	Portugal	1983-09-25 01:00:00.000	1984-03-25 01:00:00.000	0
55731	Portugal	1984-03-25 01:00:00.000	1984-09-30 01:00:00.000	60
55732	Portugal	1984-09-30 01:00:00.000	1985-03-31 01:00:00.000	0
55733	Portugal	1985-03-31 01:00:00.000	1985-09-29 01:00:00.000	60
55734	Portugal	1985-09-29 01:00:00.000	1986-03-30 01:00:00.000	0
55735	Portugal	1986-03-30 01:00:00.000	1986-09-28 01:00:00.000	60
55736	Portugal	1986-09-28 01:00:00.000	1987-03-29 01:00:00.000	0
55737	Portugal	1987-03-29 01:00:00.000	1987-09-27 01:00:00.000	60
55738	Portugal	1987-09-27 01:00:00.000	1988-03-27 01:00:00.000	0
55739	Portugal	1988-03-27 01:00:00.000	1988-09-25 01:00:00.000	60
55740	Portugal	1988-09-25 01:00:00.000	1989-03-26 01:00:00.000	0
55741	Portugal	1989-03-26 01:00:00.000	1989-09-24 01:00:00.000	60
55742	Portugal	1989-09-24 01:00:00.000	1990-03-25 01:00:00.000	0
55743	Portugal	1990-03-25 01:00:00.000	1990-09-30 01:00:00.000	60
55744	Portugal	1990-09-30 01:00:00.000	1991-03-31 01:00:00.000	0
55745	Portugal	1991-03-31 01:00:00.000	1991-09-29 01:00:00.000	60
55746	Portugal	1991-09-29 01:00:00.000	1992-03-29 01:00:00.000	0
55747	Portugal	1992-03-29 01:00:00.000	1993-03-28 01:00:00.000	60
55748	Portugal	1993-03-28 01:00:00.000	1993-09-26 01:00:00.000	120
55749	Portugal	1993-09-26 01:00:00.000	1994-03-27 01:00:00.000	60
55750	Portugal	1994-03-27 01:00:00.000	1994-09-25 01:00:00.000	120
55751	Portugal	1994-09-25 01:00:00.000	1995-03-26 01:00:00.000	60
55752	Portugal	1995-03-26 01:00:00.000	1995-09-24 01:00:00.000	120
55753	Portugal	1995-09-24 01:00:00.000	1996-10-27 01:00:00.000	60
55754	Portugal	1996-10-27 01:00:00.000	1997-03-30 01:00:00.000	0
55755	Portugal	1997-03-30 01:00:00.000	1997-10-26 01:00:00.000	60
55756	Portugal	1997-10-26 01:00:00.000	1998-03-29 01:00:00.000	0
55757	Portugal	1998-03-29 01:00:00.000	1998-10-25 01:00:00.000	60
55758	Portugal	1998-10-25 01:00:00.000	1999-03-28 01:00:00.000	0
55759	Portugal	1999-03-28 01:00:00.000	1999-10-31 01:00:00.000	60
55760	Portugal	1999-10-31 01:00:00.000	2000-03-26 01:00:00.000	0
55761	Portugal	2000-03-26 01:00:00.000	2000-10-29 01:00:00.000	60
55762	Portugal	2000-10-29 01:00:00.000	2001-03-25 01:00:00.000	0
55763	Portugal	2001-03-25 01:00:00.000	2001-10-28 01:00:00.000	60
55764	Portugal	2001-10-28 01:00:00.000	2002-03-31 01:00:00.000	0
55765	Portugal	2002-03-31 01:00:00.000	2002-10-27 01:00:00.000	60
55766	Portugal	2002-10-27 01:00:00.000	2003-03-30 01:00:00.000	0
55767	Portugal	2003-03-30 01:00:00.000	2003-10-26 01:00:00.000	60
55768	Portugal	2003-10-26 01:00:00.000	2004-03-28 01:00:00.000	0
55769	Portugal	2004-03-28 01:00:00.000	2004-10-31 01:00:00.000	60
55770	Portugal	2004-10-31 01:00:00.000	2005-03-27 01:00:00.000	0
55771	Portugal	2005-03-27 01:00:00.000	2005-10-30 01:00:00.000	60
55772	Portugal	2005-10-30 01:00:00.000	2006-03-26 01:00:00.000	0
55773	Portugal	2006-03-26 01:00:00.000	2006-10-29 01:00:00.000	60
55774	Portugal	2006-10-29 01:00:00.000	2007-03-25 01:00:00.000	0
55775	Portugal	2007-03-25 01:00:00.000	2007-10-28 01:00:00.000	60
55776	Portugal	2007-10-28 01:00:00.000	2008-03-30 01:00:00.000	0
55777	Portugal	2008-03-30 01:00:00.000	2008-10-26 01:00:00.000	60
55778	Portugal	2008-10-26 01:00:00.000	2009-03-29 01:00:00.000	0
55779	Portugal	2009-03-29 01:00:00.000	2009-10-25 01:00:00.000	60
55780	Portugal	2009-10-25 01:00:00.000	2010-03-28 01:00:00.000	0
55781	Portugal	2010-03-28 01:00:00.000	2010-10-31 01:00:00.000	60
55782	Portugal	2010-10-31 01:00:00.000	2011-03-27 01:00:00.000	0
55783	Portugal	2011-03-27 01:00:00.000	2011-10-30 01:00:00.000	60
55784	Portugal	2011-10-30 01:00:00.000	2012-03-25 01:00:00.000	0
55785	Portugal	2012-03-25 01:00:00.000	2012-10-28 01:00:00.000	60
55786	Portugal	2012-10-28 01:00:00.000	2013-03-31 01:00:00.000	0
55787	Portugal	2013-03-31 01:00:00.000	2013-10-27 01:00:00.000	60
55788	Portugal	2013-10-27 01:00:00.000	2014-03-30 01:00:00.000	0
55789	Portugal	2014-03-30 01:00:00.000	2014-10-26 01:00:00.000	60
55790	Portugal	2014-10-26 01:00:00.000	2015-03-29 01:00:00.000	0
55791	Portugal	2015-03-29 01:00:00.000	2015-10-25 01:00:00.000	60
55792	Portugal	2015-10-25 01:00:00.000	2016-03-27 01:00:00.000	0
55793	Portugal	2016-03-27 01:00:00.000	2016-10-30 01:00:00.000	60
55794	Portugal	2016-10-30 01:00:00.000	2017-03-26 01:00:00.000	0
